similar_code,uni_code,prog_code,course_name,2016_cut_off,2015_cut_off,2014_cut_off
383,MOMBASA TTI,1113883,Diploma in Medical Laboratory Technology,,28,25
383,NAIROBI TTI,1044883,Diploma in Medical Laboratory Technology,,24,24
383,OL'LESSOS TTI,1104883,Diploma in Medical Laboratory Technology,,27,26
383,RVIST,1276383,Diploma in Medical Laboratory Technology,,27,25
384,TUK,1112384,Bachelor of Technology (Business Information Technology),,36.791,36.998
385,MSU,1229385,"Bachelor of Arts (Communication & Media Technology, With IT)",,34.248,29.522
385,CU,1105385,Bachelor of Arts (Communication & Media),,32.21,34.004
385,KSU,1087385,Bachelor of Arts (Communication and Media),,30.369,33.848
385,LU,1176385,Bachelor of Arts (Communication and Media),,30.411,31.886
386,KU,1111986,Bachelor of Science (Community Resource Management),,28.86,25
386,MCKUC,1170386,Bachelor of Science in Community Resource Management,,23,25
387,CU,1105387,Bachelor of Catering & Hotel Management,,29.596,29.728
387,KSU,1087387,Bachelor of Catering and Hotel Management,,27.016,31.708
387,TUM,1063687,Diploma in Catering & Accommodation Management,,7,
387,COPUCK,1080687,Diploma in Catering and Hotel Management,,7,7
387,CIT,1067687,Diploma in Catering and Accommodation,,7,7
387,ELDO POLY,1237687,Diploma in Catering & Accommodation Management,,7,7
387,KAREN TTI,1440687,Diploma in Catering & Accommodation Management,,6,6
387,MOMBASA TTI,1113687,Diploma in Catering & Accommodation Management,,7,7
387,NYERITTI,1239687,Diploma in Catering and Accommodation Management,,7,7
388,CU,1105388,Bachelor of Science (Applied Computer Science),,32.519,31.897
388,KSU,1087388,Bachelor of Science in Applied Computer Science,,31.88,31.479
388,DAYSTAR,1162388,Bachelor of Science in Applied Computer Science,,27.405,
389,MMU,1165389,Bachelor of Science in Forestry Ecosystem Management,,23,
390,MMU,1165390,Bachelor of Arts in Kiswahili and Media Studies,,23,
400,TUK,1112400,Bachelor of Technology (Journalism and Mass Communication),,37.105,38.119
402,KU,1111402,"Bachelor of Science (Dry Land, Agriculture & Enterprise Development)",,31.986,29.814
402,EU,1057402,"Bachelor of Science (Dry Land, Agriculture & Enterprise Development)",,29.887,27.941
402,PU,1117402,Bachelor of Science (Dryland Agriculture),,23,25
402,SEKU,1166402,Bachelor of Science (Dryland Agriculture),,23,25
403,PU,1117403,Bachelor of Science (Agriculture and Enterprise Development),,23,25
405,JKUAT,1249405,Bachelor of Science (Human Nutrition and Dietetics),,38.697,37.074
405,MMUST,1082405,Bachelor of Science (Human Nutrition and Dietetics),,36.005,34.243
405,MUST,1240405,Bachelor of Science (Human Nutrition and Dietetics),,35.277,32.117
405,KARU,1244405,Bachelor of Science in Human Nutrition and Dietetics,,32.541,25
415,UON,1263417,Bachelor of Science (Agricultural Education and Extension),,37.685,36.707
415,MU,1253415,Bachelor of Science (Agricultural Extension Education),,37.466,34.88
415,EU,1057417,Bachelor of Science (Agricultural Education & Extension),,37.973,37.491
415,MSU,1229417,"Bachelor of Science (Agriculture Education and Extension, With IT)",,36.835,35.821
415,MMUST,1082417,Bachelor of Science (Agriculture Education & Extension),,35.72,35.097
415,PU,1117417,Bachelor of Science (Agriculture Education and Extension),,34.823,33.219
415,CU,1105416,Bachelor of Science (Agricultural Education and Extension),,34.448,33.902
415,KSU,1087417,Bachelor of Science in Agricultural Education & Extension,,34.809,34.346
415,MUST,1240415,Bachelor of Science Agricultural Extension and Education,,33.984,32.367
415,SEKU,1166415,Bachelor of Science in Agricultural Education & Extension,,30.763,
415,JOOUST,1053415,Bachelor of Science (Agricultural Extension Education),,32.603,31.425
415,UOK,1118415,Bachelor of Science (Agricultural Extension Education),,33.439,33.388
415,LU,1176417,Bachelor of Agricultural Education & Extension,,33.777,33.966
415,KARU,1244415,Bachelor of Science in Agricultural Extension Education,,33.31,32.177
415,UOE,1114416,Bachelor of Education (Agricultural Education),,33.821,33.752
415,UOE,1114415,Bachelor of Science (Agricultural Extension Education),,34.565,34.208
415,KBBU,1108417,Bachelor of Science (Agricultural Education & Extension),,33.105,32.356
415,RUC,1073417,Bachelor of Science (Agricultural Extension and Education),,32.891,32.532
415,EUC,1093417,Bachelor of Science (Agricultural Education and Extension),,32.551,32.283
415,MCKUC,1170417,Bachelor of Agricultural Education and Extension,,32.501,31.58
418,MU,1253418,Bachelor of Science With Education,,26.843,34.53
418,KARU,1244418,Bachelor of Science With Education,,29.299,29.26
418,UOE,1114418,Bachelor of Science With Education,,28.154,30.332
419,EU,1057419,Bachelor of Science (Integrated Forest Resources Management),,23,25
419,KU,1111422,Bachelor of Science (Crop Improvement & Protection),,27.949,27.512
423,JKUAT,1249423,Bachelor of Science (Community Health and Development),,34.775,38.915
423,TUM,1063423,Bachelor of Science in Community Health,,33.616,33.788
423,KSU,1087423,Bachelor of Science in Community Health and Development,,35.212,34.408
423,MUST,1240423,Bachelor of Science (Community Health & Development),,32.093,33.255
423,JOOUST,1053423,Bachelor of Science (Community Health and Development),,30.218,25
423,KYUC,1079423,Bachelor of Science (Community Health & Development),,23,
423,GLUK,1192423,Bachelor of Science in Community Health and Development,,23,
424,TUK,1112424,Bachelor of Technology (Technical and Applied Physics),,34.275,30.637
425,TUK,1112425,Bachelor of Technology (Industrial and Applied Chemistry),,34.386,37.418
425,TUM,1063426,Bachelor of Technology in Applied Chemistry (Analytical & Industrial Options),,28.505,34.024
428,MU,1253428,Bachelor of Science (Informatics),,39.113,38.568
428,KSU,1087429,Bachelor of Science (Biometry and Informatics),,31.433,31.655
428,UOE,1114428,Bachelor of Science in Informatics,,32.614,36.325
428,RUC,1073428,Bachelor of Science (Informatics),,23,29.633
434,KU,1111434,Bachelor of Science (Exercise & Sport Science),,28.69,25
434,MU,1253435,Bachelor of Sports Management,,23,25
434,MMUST,1082436,Bachelor of Science (Health Promotion and Sports Science),,23,25
434,LU,1176435,Bachelor of Sports Science & Management,,23,25
435,MMUST,1082435,Bachelor of Technology in Cosmetology,,23,
437,KU,1111438,Bachelor of Science (Molecular & Cellular Biology),,39.549,38.556
437,JKUAT,1249437,Bachelor of Science (Biochemistry and Molecular Biology),,39.54,37.272
437,TUM,1063439,Bachelor of Science in Molecular Biology and Forensic Technology,,31.181,
437,KSU,1087438,Bachelor of Science (Cellular and Molecular Biology),,36.894,35.827
437,SEKU,1166437,Bachelor of Science (Biochemistry and Molecular Biology),,29.514,34.514
440,JKUAT,1249440,Bachelor of Science (Agribusiness Economics and Food Industry Management),,37.693,37.208
442,UON,1263440,Bachelor of Education (ICT),,35.807,35.788
442,MMUST,1082442,Bachelor of Technology Education (Computer Studies),,28.252,
443,MSU,1229443,"Bachelor of Arts (Religion, With IT)",,23,25
443,MSU,1229444,"Bachelor of Arts (Theology, With IT)",,23,25
443,PU,1117445,Bachelor of Arts (Religious Studies),,23,25
443,KSU,1087445,Bachelor of Arts (Religious Studies),,23,25
443,MMU,1165391,Bachelor of Arts in Religion,,23,
443,AIU,1119446,Bachelor of Theology,,30.181,
443,ANU,1078391,Bachelor of Arts in Religion,,23,
443,ANU,1078445,Bachelor of Arts (Religious Studies),,31.296,
443,BARA,1181391,Bachelor of Arts in Religion,,23,
443,BARA,1181446,Bachelor of Arts in Theology,,23,
443,CUEA,1480445,Bachelor of Arts (Religious Studies),,23,
443,GLUK,1192446,Bachelor of Arts in Theology,,23,
443,ILU,1225445,Bachelor of Arts (Religious Studies),,23,
443,KABU,1061446,Bachelor of Theology,,31.619,
443,KeMU,1077446,Bachelor of Theology,,32.322,
443,KHEU,1169446,Bachelor of Arts in Theology,,23,
443,PAC,1068454,Bachelor of Arts in Bible and Theology,,23,
443,SCU,1090446,Bachelor of Theology,,32.636,
443,SPU,1107446,Bachelor of Theology,,23,
447,BARA,1181447,Bachelor of Science in Technology (Automotive),,29.839,
447,PAC,1068447,Bachelor of Business Leadership,,23,
448,ILU,1225448,Bachelor of Arts in Leadership and Management,,23,
448,MUA,1066448,Bachelor of Management and Leadership,,23,
448,SCU,1090448,Bachelor of Leadership and Management,,23,
448,SPU,1107448,Bachelor of Arts in Leadership and Management,,23,
448,TUC,1475448,Bachelor of Arts in Leadership and Management,,23,
450,KU,1111449,Bachelor of Communication and Media Studies,,39.743,
450,MU,1253450,Bachelor of Science (Communication and Public Relations),,37.75,37.217
450,MMU,1165182,Bachelor of Communication & Journalism,,34.312,35.861
450,MMU,1165451,Bachelor of Communication & Public Relations,,32.557,35.231
450,UOK,1118450,Bachelor of Science (Communication and Public Relations),,33.054,30.233
450,KARU,1244450,Bachelor of Communication and Public Relations,,33.41,33.409
450,RUC,1073450,Bachelor of Science (Comm. & Public Relations),,30.934,30.452
452,JKUAT,1249452,Bachelor of Science (Corporate Communication and Management),,34.936,31.201
460,UON,1263460,Bachelor of Science (Leather Technology),,28.717,29.032
460,DeKUT,1173460,Bachelor of Science in Leather Technology,,23,25
462,MMU,1165462,Bachelor of Science (Botany),,23,25
462,GUC,1096462,Bachelor of Science (Botany),,23,
463,MMUST,1082463,Bachelor of Science (Paramedic Science),,26.054,
464,JKUAT,1249464,Bachelor of Science (Zoology),,30.963,29.146
464,PU,1117464,Bachelor of Science (Zoology),,23,
464,MMU,1165464,Bachelor of Science (Zoology),,23,25
464,GUC,1096464,Bachelor of Science (Zoology),,23,
466,TUK,1112466,Bachelor of Science (Accountancy),,40.214,40.697
466,TUM,1063601,Diploma in Accountancy,,9,
466,COPUCK,1080601,Diploma in Accounting & Finance,,8,
466,BARINGO TC,1054601,Diploma in Accountancy,,6,7
466,BONDO TTI,1465601,Diploma in Accountancy,,8,
466,CIT,1067601,Diploma in Accountancy,,7,6
466,ELDO POLY,1237601,Diploma in Accountancy,,6,7
466,FCK,1051601,Diploma in Accountancy,,7,7
466,KISTVC,1085601,Diploma in Accountancy,,7,7
466,KITALE TTI,1101601,Diploma in Accountancy,,6,7
466,KSM POLY,1074601,Diploma in Accountancy,,7,8
466,KTTC,1268601,Diploma in Accountancy,,7,7
466,MERU TTI,1083601,Diploma in Accountancy,,6,6
466,MICHUKI TTI,1382601,Diploma in Accountancy,,7,
466,MITUNGUU TTI,1450601,Diploma in Accountancy,,9,
466,MOMBASA TTI,1113601,Diploma in Accountancy,,7,6
466,NABUNE TTI,1052601,Diploma in Accountancy,,7,9
466,NEPTTI,1230601,Diploma in Accountancy,,8,8
466,NYERITTI,1239601,Diploma in Accountancy,,7,7
466,OL'LESSOS TTI,1104601,Diploma in Accountancy,,9,7
466,RIFT VALLEY TTI,1100601,Diploma in Accountancy,,7,7
466,RTI,1106601,Diploma in Accountancy,,7,7
466,RVIST,1276601,Diploma in Accountancy,,6,7
466,SIGALAGAL TTI,1084601,Diploma in Accountancy,,7,7
466,SIST,1216601,Diploma in Accountancy,,7,10
467,TUK,1112467,Bachelor of Technology (Environmental Resource Management),,31.72,32.188
468,TUK,1112468,Bachelor of Technology (Office Administration and Technology),,33.446,32.43
470,TUK,1112470,Bachelor of Technology (Institutional Catering and Accommodation),,31.335,31.555
472,TUK,1112472,Bachelor of The Built Environment (Urban and Regional Planning),,39.179,39.604
472,MMU,1165340,Bachelor of Urban and Regional Planning,,30.521,
473,TUK,1112473,Bachelor of Science (Event and Convention Management),,31.581,25
474,TUK,1112474,Bachelor of Technology (Applied Biology),,31.646,28.354
475,TUK,1112475,Bachelor of Technology (Applied Statistics),,38.535,38.23
476,TUK,1112476,Bachelor of Technology (Communication and Computer Networks),,38.234,39.262
477,JKUAT,1249477,Bachelor of Science (Applied Biology),,35.484,34.221
477,KeMU,1077477,Bachelor of Science (Applied Biology),,27.43,
479,MSU,1229479,"Bachelor of Science (Soil Science, With IT)",,23,25
479,JOOUST,1053479,Bachelor of Science (Soil Science),,23,25
483,JOOUST,1053483,Bachelor of Science (Food Security),,23,25
485,KU,1111485,Bachelor of Science (Spatial Management),,34.128,
485,JOOUST,1053485,Bachelor of Arts (Spatial Planning),,23,25
486,JKUAT,1249489,Bachelor of Science (Water and Environment Management),,32.341,34.164
486,SEKU,1166487,Bachelor of Science (Hydrology and Water Resources Management),,23,25
486,JOOUST,1053486,Bachelor of Science (Water Resources and Environment),,23,25
486,UOE,1114488,Bachelor of Science (Water Resource Management),,23,25
486,EUC,1093488,Bachelor of Science (Water Resource Management),,23,25
490,MU,1253490,Bachelor of Business Management (Civil Aviation Management),,38.959,39.589
491,MU,1253491,"Bachelor of Science (Graphic, Communication and Advertising)",,36.51,36.076
491,RUC,1073500,"Bachelor of Science (Graphic, Comm. & Advertising)",,23,25
492,MU,1253492,Bachelor of Science (Media Science),,35.379,32.138
493,MU,1253493,Bachelor of Science (Strategic Management),,30.253,34.616
493,JKUAT,1249493,Bachelor of Science (Strategic Management),,34.58,32.818
494,MU,1253494,Bachelor of Education (Arts - Business Studies),,29.344,33.759
494,MSU,1229586,"Bachelor of Arts (Business Studies, With IT)",,31.541,33.74
494,TEAU,1500494,Bachelor of Education (Arts - Business Studies),,29.622,
495,MU,1253495,Bachelor of Science (Medical Psychology),,39.539,39.484
496,MU,1253496,Bachelor of Business Management (Marine Business Management),,35.822,35.392
497,MMUK,1164497,Bachelor of Applied Communication,,35.358,31.635
498,MMUK,1164498,Bachelor of Science in Applied Physics and Computer Science,,38.52,37.474
501,SEKU,1166501,Bachelor of Science (Dryland Animal Science),,23,25
502,SEKU,1166502,Bachelor of Science (Electronics),,33.151,33.01
503,TUK,1112503,Bachelor of Engineering (Aeronautical Engineering),,44.049,44.276
504,TUM,1063498,Bachelor of Technology in Applied Physics (Electronics & Instrumentation),,26.613,25
505,JKUAT,1249505,Bachelor of Science (Nutraceutical Science and Technology),,30.428,
509,KU,1111509,Bachelor of Arts (Fine Arts),,36.613,35.172
509,KU,1111569,Bachelor of Education (Arts) Fine Art,,35.483,34.307
509,MSU,1229509,"Bachelor of Arts (Fine Art, With IT)",,32.153,33.808
510,CU,1105510,Bachelor of Co-operative Management,,33.463,32.873
510,KSU,1087510,Bachelor of Co-operative Management,,31.591,33.258
510,MUST,1240510,Bachelor of Co-operative Management,,31.083,32.587
510,COPUCK,1080610,Bachelor of Co-operative Business,,31.291,32.275
510,COPUCK,1080510,Bachelor of Co-operatives and Community Development,,30.823,31.723
510,COPUCK,1080810,Diploma in Co-operative Management,,7,7
510,CIT,1067810,Diploma in Cooperative Management,,9,7
510,ELDO POLY,1237810,Diploma in Cooperative Management,,8,
510,GUSII TI,1065810,Diploma in Co-operative Management,,7,7
510,KABETE TTI,1064810,Diploma in Co-operative Management,,8,8
510,KIIRUA TTI,1048810,Diploma in Co-operative Management,,8,8
510,KISTVC,1085810,Diploma in Co-operative Management,,7,8
510,KSM POLY,1074810,Diploma in Cooperative Development,,10,8
510,KTTC,1268810,Diploma in Co-operative Management,,9,10
510,MATHENGE TTI,1072810,Diploma in Cooperative Management,,,7
510,MERU TTI,1083810,Diploma in Co-operative Management,,8,7
510,MICHUKI TTI,1382810,Diploma in Cooperative Management,,,
510,MITUNGUU TTI,1450810,Diploma in Cooperative Management,,,
510,MUKIRIA TTI,1277810,Diploma in Cooperative Management,,,7
510,NYERITTI,1239810,Diploma in Co-operative Management,,7,8
510,OL'LESSOS TTI,1104810,Diploma in Co-operative Management,,9,8
510,PCKINYANJUI TTI,1076810,Diploma in Cooperative Management,,,9
510,RTI,1106810,Diploma in Co-operative Management,,,
510,RVIST,1276510,Diploma in Co-operative Management,,8,7
510,SIGALAGAL TTI,1084810,Diploma in Co-operative Management,,40,8
510,SIST,1216810,Diploma in Cooperative Management,,8,
511,MUST,1240511,Bachelor of Science in Computer Security and Forensics,,33.767,29.15
511,JOOUST,1053511,Bachelor of Science (Computer Security and Forensics),,28.184,25
512,JKUAT,1249512,Bachelor of Science (Renewable Energy and Environmental Physics),,28.193,
513,UON,1263513,Bachelor of Science (Chemistry),,30.238,36.943
513,MMUST,1082513,Bachelor of Science (Chemistry),,28.656,26.314
513,PU,1117513,Bachelor of Science (Chemistry),,31.851,
513,KSU,1087513,"Bachelor of Science Chemistry (Inorganic, Physical and Organic Options)",,29.762,29.956
513,MMU,1165513,Bachelor of Science (Chemistry),,30.434,27.986
513,SEKU,1166513,Bachelor of Science (Chemistry),,29.113,27.805
513,KBBU,1108513,Bachelor of Science (Chemistry),,23,28.094
513,GUC,1096513,Bachelor of Science (Chemistry),,23,
513,RUC,1073513,Bachelor of Science (Chemistry),,23,31.447
513,BARA,1181513,Bachelor of Science in Chemistry,,27.924,
513,CUEA,1480513,Bachelor of Science (Chemistry),,27.363,
515,UON,1263515,Bachelor of Science (Fisheries and Aquaculture Management),,32.965,31.724
515,JKUAT,1249519,Bachelor of Science in Fisheries and Aquaculture,,29.503,29.012
515,MSU,1229515,"Bachelor of Science (Fisheries and Aquaculture, With IT)",,23,25
515,MMUST,1082519,Bachelor of Science in Fisheries and Aquaculture,,23,25
515,KSU,1087518,Bachelor of Science in Fisheries and Aquaculture,,23,25
515,SEKU,1166516,Bachelor of Science (Fisheries Management and Aquaculture Technology),,23,25
515,KARU,1244518,Bachelor of Science in Aquaculture and Fisheries Technology,,23,25
515,UOE,1114517,Bachelor of Science (Fisheries & Aquatic Sciences),,23,25
515,KWSTI,1092837,Diploma in Fisheries and Aquatic Sciences,,5,5
520,KSU,1087521,Bachelor of Arts (Applied Linguistics),,23,25
520,KSU,1087520,Bachelor of Arts (Linguistic),,23,25
520,RUC,1073520,Bachelor of Arts (Linguistic),,23,25
522,EU,1057622,Bachelor of Arts in History & International Studies,,34.605,35.049
522,MSU,1229523,"Bachelor of Arts (History and Archaeology, With IT)",,33.28,31.788
522,PU,1117523,Bachelor of Arts (History and Archaeology),,23,25
522,PU,1117622,Bachelor of Arts in History & International Studies,,23,
522,KSU,1087522,Bachelor of Arts (History),,33.076,31.619
522,MMU,1165522,Bachelor of Arts (History),,28.948,28.858
522,BARA,1181522,Bachelor of Arts in History,,29.224,
522,CUEA,1480522,Bachelor of Arts in History,,29.59,
524,MSU,1229524,"Bachelor of Arts (Literature, With IT)",,31.129,32.524
524,PU,1117524,Bachelor of Arts (Literature),,29.73,25
524,KSU,1087524,Bachelor of Arts (Literature),,31.302,31.696
524,MMU,1165394,"Bachelor of Arts in Literature, Theatre and Film",,23,
525,KSU,1087525,Bachelor of Science (Renewable Energy),,23,30.045
526,MMUST,1082526,Bachelor of Science (Renewable Energy and Bio-fuels Technology),,30.954,33.658
526,KBBU,1108526,Bachelor of Science (Renewable Energy and Biofuels Technology),,23,25
527,TUK,1112527,Bachelor of Technology (Electrical and Electronic Engineering Technology),,37.23,28.17
527,TUM,1063527,Bachelor of Technology in Electrical and Electronic Engineering,,34.619,
527,KIST,1075928,Diploma in Electrical and Electronics Technology (Power),,4,5
527,KIST,1075930,Diploma in Electrical and Electronics Technology (Telecommunication),,4,9
527,KSM POLY,1074928,Diploma in Electrical and Electronic Technology (Power Option),,5,4
527,NAIROBI TTI,1044928,Diploma in Electrical and Electronics Technology (Power),,4,4
527,NEPTTI,1230928,Diploma in Electrical & Electronics Technology,,6,
527,SIAYA,1430928,Diploma in Electrical & Electronics Technology (Power),,,
527,THIKA TTI,1269928,Diploma in Electrical & Electronics Technology (Power),,4,6
528,TUM,1063526,Bachelor of Technology in Renewable Energy & Environmental Physics,,23,31.843
531,TUM,1063531,Bachelor of Science in Fisheries and Oceanoggraphy,,23,
532,TUK,1112532,Bachelor of Technology (Civil Engineering Technology),,38.275,39.836
532,TUM,1063532,Bachelor of Technology (Civil Engineering Technology),,29.437,
532,CIT,1067732,Diploma in Civil Engineering Technology,,4,6
533,JKUAT,1249533,Bachelor of Science (Operations Research),,33.192,
534,TUM,1063534,Bachelor of Technology in Medical Engineering,,32.096,
535,TUK,1112535,Bachelor of Technology (Mechanical Engineering Technology),,36.423,38.083
535,TUM,1063535,Bachelor of Technology (Mechanical Engineering Technology),,30.865,
536,JKUAT,1249536,Bachelor of Science (Business Computing),,37.447,36.51
536,SPU,1107536,Bachelor of Science (Business Computing),,23,
537,TUM,1063537,Bachelor of Technology in Marine Engineering,,29.295,
540,KU,1111540,Bachelor of Economics & Finance,,42.842,42.616
540,COPUCK,1080541,Bachelor of Science (Finance),,39.827,39.401
540,MCKUC,1170540,Bachelor of Economics and Finance,,38.641,39.873
540,MKU,1279540,Bachelor of Economics and Finance,,29.238,
540,MKU,1279677,Bachelor of Science in Finance and Statistics,,29.477,
540,USIU,1058539,Bachelor of Science (Finance),,30.922,
540,COPUCK,1080741,Diploma in Banking & Finance,,7,
540,COPUCK,1080841,Diploma in Micro-finance,,8,7
540,ELDO POLY,1237741,Diploma in Banking & Finance,,6,
540,KABETE TTI,1064741,Diploma in Banking and Finance,,8,8
540,KIST,1075741,Diploma in Banking,,6,7
540,KITALE TTI,1101741,Diploma in Banking & Finance,,7,7
540,MITUNGUU TTI,1450741,Diploma in Banking & Finance,,8,
540,MOMBASA TTI,1113741,Diploma in Banking & Finance,,7,7
540,MUKIRIA TTI,1277741,Diploma in Banking and Finance,,7,7
540,RVIST,1276540,Diploma in Banking and Finance,,7,7
540,SIGALAGAL TTI,1084741,Diploma in Banking,,6,6
540,TOMBOYA LC,1415741,Diploma in Banking & Finance,,7,8
542,KSU,1087542,Bachelor of Science in Software Engineering,,35.064,39.512
542,MMUK,1164542,Bachelor of Science in Software Engineering,,41.73,42.255
542,MRUC,1246542,Bachelor of Science in Software Engineering,,35.346,34.488
542,BARA,1181542,Bachelor of Science in Software Engineering,,28.946,
543,KU,1111643,Bachelor of Health Services Management,,40.434,38.735
543,KU,1111543,Bachelor of Science (Health Records & Information Mgt.),,39.058,38.444
543,JKUAT,1249543,Bachelor of Science (Health Records and Informatics),,39.047,38.164
543,MUST,1240643,Bachelor of Health Services Management,,37.462,
543,MKU,1279678,Bachelor of Science in Health Informatics and Information Management,,28.116,
543,MKU,1279681,Bachelor of Science in Health Records and Information Technology,,28.442,
543,KMTC,1235743,Diploma in Health Records and Information Technology,,23,23
544,MSU,1229544,"Bachelor of Arts (Disaster Management, With IT)",,33.171,31.608
544,MMUST,1082644,Bachelor of Disaster Management & International Diplomacy,,30.357,30.25
544,MMUST,1082744,Bachelor of Science (Disaster Mitigation and Sustainable Development),,23,25
544,KAFUCO,1470644,Bachelor of Disaster Management & International Diplomacy,,23,
546,MMUST,1082546,Bachelor of Science in Global Health and Emporiatrics,,29.607,29.546
547,KBBU,1108547,Bachelor of Science (Bio-resources Management and Conservation),,23,25
548,TUM,1063548,Bachelor of Science in Maritime Management (Commercial),,23,25
549,COPUCK,1080549,Bachelor of Science (Disaster Risk Management and Sustainable Development),,23,25
550,MSU,1229551,"Bachelor of Arts (Political Science, With IT)",,34.354,34.217
550,MMU,1165550,Bachelor of Arts (Political Science & Public Administration),,31.885,30.915
550,KARU,1244550,Bachelor of Arts in Political Science and Public Administration,,31.01,30.112
550,RUC,1073550,Bachelor of Arts (Political Science and Public Administration),,23,25
550,CUEA,1480550,Bachelor of Arts in Political Science,,23,
552,BARINGO TC,1054552,Diploma in Social Work & Community Development,,8,6
552,BONDO TTI,1465552,Diploma in Social Work and Community Development,,6,
552,BUMBE TTI,1110552,Diploma in Social Work and Community Development,,58,6
552,CIT,1067552,Diploma in Community Development and Social Work,,7,7
552,ELDO POLY,1237552,Diploma in Community Development and Social Work,,6,7
552,FCK,1051552,Diploma in Social Work and Community Development,,7,7
552,GUSII TI,1065552,Diploma in Social Work & Community Development,,7,8
552,KABETE TTI,1064552,Diploma in Social Work & Community Development,,7,6
552,KIST,1075552,Diploma in Social Work and Community Development,,7,7
552,KITALE TTI,1101552,Diploma in Social Work & Community Development,,9,10
552,KSM POLY,1074552,Diploma in Social Work & Community Development,,7,6
552,MATILI TTI,1307552,Diploma in Social Work & Community Development,,,11
552,MERU TTI,1083552,Diploma in Social Work & Community Development,,8,8
552,MITUNGUU TTI,1450552,Diploma in Social Work & Community Development,,,
552,MOMBASA TTI,1113552,Diploma in Social Work & Community Development,,7,7
552,NABUNE TTI,1052552,Diploma in Social Work& Community Development,,11,7
552,NAIROBI TTI,1044552,Diploma in Social Work and Community Development,,7,7
552,NYERITTI,1239552,Diploma in Social Work & Community Development,,6,7
552,OL'LESSOS TTI,1104552,Diploma in Social Work and Development,,7,6
552,RIAT,1241552,Diploma in Social Work & Community Development,,7,8
552,RIFT VALLEY TTI,1100552,Diploma in Social Work and Community Development,,9,8
552,RTI,1106552,Diploma in Social Work & Community Development,,10,8
552,RVIST,1276552,Diploma in Social Work & Community Development,,6,7
552,SHAMBERERE TTI,1049552,Diploma in Social Work & Community Development,,,8
552,SIGALAGAL TTI,1084552,Diploma in Social Work & Community Development,,9,8
552,SIST,1216552,Diploma in Social Work & Community Development,,9,8
552,THIKA TTI,1269552,Diploma in Community Development and Social Work,,7,7
552,TOMBOYA LC,1415552,Diploma in Social Work & Community Development,,8,8
553,TUK,1112553,Bachelor of Applied Science (Geo-informatics),,34.557,29.286
554,JOOUST,1053554,Bachelor of Science (Business Information Systems),,23,28.271
555,TUM,1063555,Diploma in Sales and Marketing,,8,
555,COPUCK,1080655,Diploma in Marketing,,7,7
555,CIT,1067555,Diploma in Sales and Marketing,,7,9
555,ELDO POLY,1237655,Diploma in Marketing,,7,8
555,ELDO POLY,1237555,Diploma in Sales and Marketing,,6,
555,FCK,1051555,Diploma in Sales and Marketing,,,7
555,GUSII TI,1065555,Diploma in Sales & Marketing,,8,8
555,KABETE TTI,1064555,Diploma in Sales & Marketing,,7,6
555,KIIRUA TTI,1048655,Diploma in Marketing,,8,8
555,KIST,1075555,Diploma in Sales and Marketing,,6,7
555,KITALE TTI,1101555,Diploma in Sales & Marketing,,,8
555,KSM POLY,1074555,Diploma in Sales and Marketing,,7,7
555,KTTC,1268555,Diploma in Sales and Marketing,,7,8
555,MATHENGE TTI,1072655,Diploma in Marketing,,8,11
555,MERU TTI,1083655,Diploma in Marketing,,,
555,MERU TTI,1083555,Diploma in Sales & Marketing,,8,7
555,MITUNGUU TTI,1450555,Diploma in Sales and Marketing,,9,9
555,MOMBASA TTI,1113555,Diploma in Sales & Marketing,,8,7
555,MUKIRIA TTI,1277555,Diploma in Sales & Marketing,,10,7
555,MUKURWEINI TTI,1490555,Diploma in Sale and Marketing,,,
555,NAIROBI TTI,1044555,Diploma in Sales and Marketing,,7,7
555,NYANDARUA IST,1228555,Diploma in Sales and Marketing,,,8
555,NYERITTI,1239555,Diploma in Sale and Marketing,,10,6
555,OL'LESSOS TTI,1104655,Diploma in Marketing,,8,8
555,PCKINYANJUI TTI,1076555,Diploma in Sales and Marketing,,,
555,RIAT,1241555,Diploma in Sales & Marketing,,9,7
555,RVIST,1276555,Diploma in Sales and Marketing,,7,7
555,SIGALAGAL TTI,1084555,Diploma in Sales and Marketing,,6,9
555,SIST,1216555,Diploma in Sales and Marketing,,,9
555,THIKA TTI,1269555,Diploma in Sales and Marketing,,7,7
555,TOMBOYA LC,1415555,Diploma in Sales and Marketing,,8,8
555,WOTE TTI,1243555,Diploma in Sales and Marketing,,7,6
556,BUMBE TTI,1110556,Diploma in Food and Beverage,,6,4
556,CIT,1067556,"Diploma in Food and Beverage Production,sales and Services",,4,4
556,ELDO POLY,1237556,Diploma in Food & Beverages Production,,4,4
556,FCK,1051556,Diploma in Food and Beverage Management,,4,6
556,GUSII TI,1065556,"Diploma in Food & Beverage Prod,sales & Services Management",,6,4
556,KAREN TTI,1440556,"Diploma in Food & Beverage Prod,sales & Services Management",,4,
556,KIST,1075556,Diploma in Food and Beverage,,4,4
556,KISTVC,1085556,"Diploma in Food & Beverage Production,sales & Service Management",,5,9
556,KITALE TTI,1101556,Diploma in Food & Beverage,,4,4
556,KSM POLY,1074756,Diploma in Food & Beverage Management,,5,5
556,MAASAI TTI,1081556,Diploma in Food and Beverage,,5,4
556,MATHENGE TTI,1072556,Diploma in Food and Beverage Management,,,4
